"id","jel"
"aer_103_3_48","J15"
"aer_104_10_9","J15"
"aer_104_11_1","J15"
"aer_104_3_8","J15"
"aer_104_5_42","J15"
"aer_104_5_43","J15"
"aer_104_5_61","J15"
"aer_104_5_64","J15"
"aer_98_2_52","J15"
"aejapp_1_2_4","J15"
"aejapp_2_1_5","J15"
"aejapp_3_2_2","J15"
"aejapp_3_2_3","J15"
"aejapp_6_4_2","J15"
"aejpol_3_3_8","J15"
"aer_100_2_61","J15"
"aer_100_4_25","J15"
"aer_101_3_67","J15"
"aer_101_3_68","J15"
"aer_101_4_15","J15"
"aer_102_3_93","J15"
"aer_103_3_10","J15"
"aer_103_3_71","J15"
"aer_104_6_12","J15"
"aer_104_8_12","J15"
"aer_96_5_23","J15"
"aer_97_1_14","J15"
"aer_98_2_65","J15"
"aer_99_1_18","J15"
"aer_99_2_54","J15"
"aer_99_5_18","J15"
"aejapp_4_1_2","J15"
"aejapp_6_3_3","J15"
"aejapp_6_3_5","J15"
"aejapp_6_3_6","J15"
"aejpol_3_1_2","J15"
"aejpol_3_2_6","J15"
"aejpol_4_3_4","J15"
"aer_101_3_3","J15"
"aer_101_3_96","J15"
"aer_101_5_8","J15"
"aer_101_7_6","J15"
"aer_102_4_5","J15"
"aer_103_2_13","J15"
"aer_103_3_46","J15"
"aer_103_6_12","J15"
"aer_104_11_11","J15"
"aer_98_2_66","J15"
"aejapp_4_1_4","J15"
"aejapp_6_3_2","J15"
"aejpol_3_2_5","J15"
"aejpol_6_3_11","J15"
"aer_101_3_97","J15"
"aer_101_5_21","J15"
"aer_103_3_70","J15"
"aer_104_5_70","J15"
"aer_98_2_63","J15"
"restud_79_2_14","J15"
"restud_79_3_7","J15"
"aejpol_5_3_5","J15"
"aer_100_2_38","J15"
"aer_103_3_79","J15"
"aejapp_5_2_1","J15"
"aer_103_3_38","J15"
"aer_103_3_73","J15"
"aejapp_1_1_11","J16"
"aejapp_1_1_9","J16"
"aejapp_2_3_10","J16"
"aejapp_3_3_4","J16"
"aejapp_6_4_8","J16"
"aer_100_2_69","J16"
"aer_103_3_41","J16"
"aer_103_3_42","J16"
"aer_103_3_49","J16"
"aer_103_3_64","J16"
"aer_104_1_9","J16"
"aer_104_4_1","J16"
"aer_98_2_69","J16"
"aer_99_2_24","J16"
"aejapp_1_2_1","J16"
"aejapp_1_3_5","J16"
"aejapp_2_2_4","J16"
"aejapp_3_1_2","J16"
"aejapp_3_2_1","J16"
"aejapp_3_3_10","J16"
"aejapp_3_3_5","J16"
"aejapp_3_4_3","J16"
"aejapp_4_3_10","J16"
"aejapp_4_3_9","J16"
"aejapp_4_4_1","J16"
"aejapp_4_4_7","J16"
"aejapp_5_2_3","J16"
"aejapp_5_3_2","J16"
"aejapp_5_3_7","J16"
"aejmac_1_1_7","J16"
"aejmac_1_2_7","J16"
"aejpol_1_2_8","J16"
"aejpol_3_2_4","J16"
"aer_100_2_26","J16"
"aer_100_2_43","J16"
"aer_100_2_44","J16"
"aer_100_2_45","J16"
"aer_100_2_70","J16"
"aer_100_4_19","J16"
"aer_101_3_92","J16"
"aer_101_3_95","J16"
"aer_101_4_25","J16"
"aer_102_3_43","J16"
"aer_102_3_98","J16"
"aer_102_7_16","J16"
"aer_103_1_16","J16"
"aer_103_3_45","J16"
"aer_103_3_48","J16"
"aer_103_3_50","J16"
"aer_103_3_76","J16"
"aer_104_5_42","J16"
"aer_104_5_43","J16"
"aer_104_5_58","J16"
"aer_104_5_61","J16"
"aer_104_5_63","J16"
"aer_104_5_64","J16"
"aer_104_7_6","J16"
"aer_96_4_13","J16"
"aer_98_1_12","J16"
"aer_98_2_61","J16"
"aer_98_2_62","J16"
"aer_98_2_67","J16"
"aer_98_2_68","J16"
"aer_98_2_70","J16"
"aer_98_2_83","J16"
"aer_98_2_86","J16"
"aer_98_4_12","J16"
"aer_98_5_21","J16"
"aer_99_1_6","J16"
"aer_99_3_23","J16"
"restud_79_3_6","J16"
"aejapp_1_3_1","J16"
"aejapp_1_4_6","J16"
"aejapp_3_1_4","J16"
"aejapp_4_1_9","J16"
"aejapp_5_1_6","J16"
"aejapp_5_3_3","J16"
"aejapp_6_1_7","J16"
"aejapp_6_4_2","J16"
"aejmic_3_1_7","J16"
"aejmic_3_2_10","J16"
"aejpol_2_3_2","J16"
"aejpol_5_1_6","J16"
"aejpol_5_1_7","J16"
"aejpol_5_3_6","J16"
"aer_100_2_67","J16"
"aer_100_2_68","J16"
"aer_100_4_21","J16"
"aer_100_4_25","J16"
"aer_102_3_93","J16"
"aer_103_3_40","J16"
"aer_103_3_44","J16"
"aer_103_6_6","J16"
"aer_104_1_3","J16"
"aer_104_5_60","J16"
"aer_96_4_16","J16"
"aer_97_4_8","J16"
"aer_98_1_11","J16"
"aer_98_2_64","J16"
"aer_98_2_65","J16"
"aer_99_2_26","J16"
"aer_99_2_27","J16"
"aer_99_3_18","J16"
"aer_99_4_12","J16"
"aejapp_2_2_2","J16"
"aejapp_5_1_2","J16"
"aejapp_5_2_6","J16"
"aejapp_6_3_6","J16"
"aejpol_3_2_1","J16"
"aejpol_6_2_6","J16"
"aejpol_6_2_9","J16"
"aer_101_1_9","J16"
"aer_101_2_5","J16"
"aer_101_3_3","J16"
"aer_103_3_46","J16"
"aer_103_3_80","J16"
"aer_103_3_94","J16"
"aer_104_11_11","J16"
"aer_99_4_7","J16"
"aejapp_6_4_1","J16"
"aer_104_3_9","J16"
"aer_104_5_70","J16"
"aer_98_5_19","J16"
"aer_99_2_22","J16"
"aer_104_7_11","J16"
"jep_28_4_10","J17"
"restud_81_1_8","J18"
"aer_104_5_38","J18"
"aer_104_7_6","J18"
"aer_96_5_23","J18"
"restud_81_1_3","J18"
"aejapp_4_1_10","J18"
"aejapp_4_2_3","J18"
"restud_79_1_8","J20"
"aer_104_4_5","J21"
"aer_104_8_9","J21"
"aer_99_2_6","J21"
"restud_80_1_5","J21"
"aer_98_2_42","J21"
"aer_103_2_16","J21"
"jep_28_1_8","J21"
"aejapp_2_3_5","J22"
"aejapp_4_2_8","J22"
"aejapp_5_1_3","J22"
"aejapp_6_4_6","J22"
"aer_100_2_63","J22"
"aer_101_3_89","J22"
"aer_101_5_9","J22"
"aer_102_7_21","J22"
"aer_104_2_8","J22"
"aer_98_2_49","J22"
"aer_98_3_20","J22"
"aer_98_4_20","J22"
"restud_79_3_2","J22"
"aejapp_1_1_11","J22"
"aejapp_1_1_9","J22"
"aejapp_2_3_10","J22"
"aejapp_3_3_4","J22"
"aejapp_4_3_6","J22"
"aejapp_6_2_10","J22"
"aejmac_3_2_6","J22"
"aer_100_4_5","J22"
"aer_101_2_13","J22"
"aer_101_3_88","J22"
"aer_102_1_9","J22"
"aer_103_3_33","J22"
"aer_103_3_41","J22"
"aer_103_3_42","J22"
"aer_103_4_11","J22"
"aer_104_1_9","J22"
"aer_104_11_6","J22"
"aer_104_4_1","J22"
"aer_105_1_4","J22"
"aer_96_5_16","J22"
"aer_98_2_44","J22"
"aer_99_2_24","J22"
"aer_99_2_6","J22"
"aer_99_2_8","J22"
"aer_99_2_84","J22"
"restud_79_2_3","J22"
"restud_79_3_1","J22"
"restud_81_1_6","J22"
"aejapp_1_3_5","J22"
"aejapp_4_1_1","J22"
"aejapp_4_3_9","J22"
"aejapp_5_4_5","J22"
"aejapp_5_4_6","J22"
"aejmac_1_1_3","J22"
"aejmac_1_1_7","J22"
"aejmac_1_2_7","J22"
"aejmac_3_4_1","J22"
"aejpol_4_1_8","J22"
"aejpol_6_2_10","J22"
"aejpol_6_4_2","J22"
"aer_100_2_44","J22"
"aer_101_2_2","J22"
"aer_101_3_4","J22"
"aer_102_7_10","J22"
"aer_103_1_16","J22"
"aer_103_3_14","J22"
"aer_103_3_15","J22"
"aer_103_5_4","J22"
"aer_103_5_8","J22"
"aer_103_7_13","J22"
"aer_104_4_14","J22"
"aer_104_4_15","J22"
"aer_104_5_21","J22"
"aer_104_5_58","J22"
"aer_96_4_2","J22"
"aer_97_5_17","J22"
"aer_98_2_48","J22"
"aer_98_2_67","J22"
"aer_98_2_83","J22"
"aer_98_4_12","J22"
"restud_81_1_8","J22"
"aejapp_1_1_3","J22"
"aejmac_3_4_2","J22"
"aejpol_4_4_4","J22"
"aejpol_5_3_6","J22"
"aejpol_6_4_9","J22"
"aer_100_5_23","J22"
"aer_101_3_90","J22"
"aer_102_4_17","J22"
"aer_103_3_13","J22"
"aer_103_7_2","J22"
"aer_104_2_9","J22"
"aer_104_5_60","J22"
"restud_79_3_9","J22"
"aejmac_4_3_4","J22"
"aejmic_6_4_9","J22"
"aejpol_2_1_8","J22"
"aejpol_3_2_1","J22"
"aejpol_5_4_1","J22"
"aer_104_5_55","J22"
"aer_104_5_40","J22"
"aer_101_3_82","J23"
"aer_102_3_94","J23"
"aer_104_11_7","J23"
"jep_28_3_1","J23"
"aejapp_2_3_5","J23"
"aejapp_5_1_3","J23"
"aejapp_6_4_8","J23"
"aejmic_6_3_6","J23"
"aer_100_2_63","J23"
"aer_100_5_3","J23"
"aer_104_3_10","J23"
"aer_104_8_9","J23"
"aer_96_5_11","J23"
"aer_98_4_20","J23"
"aer_99_5_27","J23"
"aer_99_5_28","J23"
"jep_28_3_2","J23"
"jep_28_3_3","J23"
"jep_28_3_6","J23"
"restud_82_1_4","J23"
"aejapp_1_2_5","J23"
"aejpol_3_4_2","J23"
"aer_100_2_45","J23"
"aer_101_3_27","J23"
"aer_104_5_64","J23"
"aer_105_1_4","J23"
"aejapp_4_1_1","J23"
"aejapp_5_1_1","J23"
"aejapp_5_1_6","J23"
"aer_100_4_21","J23"
"aer_102_6_5","J23"
"aer_103_7_13","J23"
"aer_100_2_64","J23"
"aer_103_7_2","J23"
"aer_104_12_6","J23"
"aejapp_1_3_7","J24"
"aejapp_3_1_5","J24"
"aejapp_4_2_2","J24"
"aejapp_4_3_1","J24"
"aejapp_4_4_3","J24"
"aejmac_2_2_2","J24"
"aejmac_6_1_5","J24"
"aer_100_2_41","J24"
"aer_100_2_42","J24"
"aer_100_2_66","J24"
"aer_102_3_74","J24"
"aer_102_3_96","J24"
"aer_102_6_6","J24"
"aer_103_2_12","J24"
"aer_103_3_30","J24"
"aer_103_3_32","J24"
"aer_103_5_1","J24"
"aer_103_5_12","J24"
"aer_104_1_4","J24"
"aer_104_5_66","J24"
"aer_104_5_67","J24"
"aer_104_6_4","J24"
"aer_99_1_5","J24"
"restud_79_1_4","J24"
"aejapp_1_4_3","J24"
"aejapp_1_4_4","J24"
"aejapp_2_2_10","J24"
"aejapp_3_1_9","J24"
"aejapp_4_2_6","J24"
"aejapp_4_2_8","J24"
"aejapp_5_4_7","J24"
"aejapp_6_2_8","J24"
"aejmac_3_3_4","J24"
"aejmac_6_3_1","J24"
"aejmic_4_1_5","J24"
"aejpol_3_4_7","J24"
"aer_101_6_15","J24"
"aer_101_6_2","J24"
"aer_102_4_11","J24"
"aer_102_4_7","J24"
"aer_102_7_21","J24"
"aer_104_11_14","J24"
"aer_104_11_7","J24"
"aer_104_4_3","J24"
"aer_104_5_27","J24"
"aer_104_5_28","J24"
"aer_104_5_65","J24"
"aer_104_6_7","J24"
"aer_99_2_10","J24"
"aer_99_2_9","J24"
"jep_27_2_8","J24"
"jep_27_3_4","J24"
"jep_28_3_11","J24"
"restud_81_1_14","J24"
"aejapp_2_1_5","J24"
"aejapp_2_3_5","J24"
"aejapp_3_3_4","J24"
"aejapp_3_3_7","J24"
"aejapp_4_3_10","J24"
"aejapp_4_3_2","J24"
"aejapp_5_1_3","J24"
"aejapp_5_1_5","J24"
"aejapp_6_1_10","J24"
"aejapp_6_2_10","J24"
"aejapp_6_2_6","J24"
"aejmac_6_2_4","J24"
"aejmic_2_4_2","J24"
"aejmic_3_3_5","J24"
"aejmic_4_2_8","J24"
"aejmic_6_3_6","J24"
"aer_100_2_61","J24"
"aer_100_3_20","J24"
"aer_101_4_15","J24"
"aer_101_4_25","J24"
"aer_101_7_3","J24"
"aer_102_2_8","J24"
"aer_102_5_19","J24"
"aer_102_7_11","J24"
"aer_102_7_14","J24"
"aer_102_7_16","J24"
"aer_102_7_3","J24"
"aer_103_3_33","J24"
"aer_103_3_35","J24"
"aer_103_3_45","J24"
"aer_103_4_11","J24"
"aer_104_11_6","J24"
"aer_104_12_5","J24"
"aer_104_4_1","J24"
"aer_104_5_6","J24"
"aer_104_5_61","J24"
"aer_104_5_74","J24"
"aer_104_5_89","J24"
"aer_104_6_5","J24"
"aer_104_8_9","J24"
"aer_104_9_1","J24"
"aer_104_9_2","J24"
"aer_104_9_5","J24"
"aer_96_5_11","J24"
"aer_98_1_12","J24"
"aer_98_2_6","J24"
"aer_98_2_86","J24"
"aer_99_1_18","J24"
"aer_99_2_3","J24"
"aer_99_2_8","J24"
"aer_99_5_1","J24"
"jep_27_3_1","J24"
"jep_28_4_9","J24"
"restud_81_1_6","J24"
"restud_81_3_12","J24"
"aejapp_2_1_3","J24"
"aejapp_2_4_3","J24"
"aejapp_3_2_4","J24"
"aejapp_6_1_3","J24"
"aejapp_6_4_2","J24"
"aejmac_1_1_3","J24"
"aejmac_1_1_7","J24"
"aejmac_4_3_5","J24"
"aejmac_5_2_2","J24"
"aejmac_5_2_3","J24"
"aejmic_4_4_1","J24"
"aejpol_4_1_8","J24"
"aejpol_4_3_4","J24"
"aejpol_4_4_9","J24"
"aejpol_6_2_5","J24"
"aer_100_2_44","J24"
"aer_100_2_48","J24"
"aer_103_3_14","J24"
"aer_103_3_24","J24"
"aer_104_11_9","J24"
"aer_104_4_14","J24"
"aer_104_4_15","J24"
"aer_104_5_21","J24"
"aer_104_6_10","J24"
"aer_105_1_4","J24"
"aer_96_4_2","J24"
"aer_97_5_17","J24"
"aer_98_2_81","J24"
"aer_98_5_5","J24"
"aer_99_2_27","J24"
"jep_27_2_6","J24"
"jep_27_3_3","J24"
"jep_28_2_10","J24"
"aejmac_3_1_9","J24"
"aejmac_3_4_2","J24"
"aejpol_5_1_3","J24"
"aer_101_3_97","J24"
"aer_101_6_7","J24"
"aer_103_3_13","J24"
"aer_103_3_80","J24"
"aer_103_5_14","J24"
"aer_103_6_1","J24"
"aer_104_11_11","J24"
"jep_27_2_10","J24"
"restud_79_2_14","J24"
"aejmac_4_4_7","J24"
"aejapp_2_2_9","J26"
"aejpol_1_2_7","J26"
"aejpol_3_4_5","J26"
"aejpol_6_1_8","J26"
"aer_100_2_70","J26"
"aer_102_3_54","J26"
"aer_98_2_69","J26"
"aer_99_3_16","J26"
"aer_99_5_24","J26"
"jep_27_4_12","J26"
"aejapp_4_3_5","J26"
"aejpol_1_1_9","J26"
"aejpol_3_4_1","J26"
"aejpol_4_4_2","J26"
"aejpol_6_3_5","J26"
"aer_101_3_4","J26"
"aer_101_3_6","J26"
"aer_101_3_7","J26"
"aer_103_4_11","J26"
"aer_98_2_48","J26"
"aejpol_6_3_4","J26"
"aer_101_3_5","J26"
"aer_103_2_5","J26"
"aer_104_5_3","J26"
"aer_102_6_20","J28"
"aer_97_1_21","J28"
"aejapp_3_1_9","J28"
"aejapp_4_2_8","J28"
"aejapp_6_4_5","J28"
"aejpol_1_2_8","J28"
"aer_101_7_16","J28"
"aer_99_2_84","J28"
"aejpol_6_4_2","J28"
"aer_104_2_9","J28"
"restud_81_3_9","J30"
"aer_103_2_7","J30"
"restud_80_4_6","J30"
"aer_104_4_1","J30"
"aejapp_2_3_1","J31"
"aejapp_2_4_5","J31"
"aejapp_3_1_6","J31"
"aejapp_4_3_4","J31"
"aejmic_3_2_2","J31"
"aejmic_5_2_5","J31"
"aer_100_1_23","J31"
"aer_100_2_62","J31"
"aer_100_2_85","J31"
"aer_102_1_18","J31"
"aer_102_3_69","J31"
"aer_102_5_21","J31"
"aer_103_1_4","J31"
"aer_104_5_48","J31"
"aer_98_2_5","J31"
"restud_81_1_4","J31"
"aejapp_1_3_7","J31"
"aejapp_3_1_5","J31"
"aejapp_4_4_3","J31"
"aejapp_6_2_3","J31"
"aejmac_4_4_3","J31"
"aejmac_6_1_5","J31"
"aer_100_1_9","J31"
"aer_100_2_60","J31"
"aer_100_2_66","J31"
"aer_101_4_1","J31"
"aer_101_4_13","J31"
"aer_101_5_9","J31"
"aer_101_7_17","J31"
"aer_102_3_44","J31"
"aer_102_3_73","J31"
"aer_102_3_76","J31"
"aer_102_3_92","J31"
"aer_102_4_3","J31"
"aer_103_2_12","J31"
"aer_103_3_23","J31"
"aer_103_3_32","J31"
"aer_103_5_1","J31"
"aer_104_5_24","J31"
"aer_104_5_25","J31"
"aer_104_5_66","J31"
"aer_104_6_4","J31"
"aer_97_5_18","J31"
"aer_99_2_23","J31"
"aer_99_5_12","J31"
"aer_99_5_25","J31"
"restud_79_1_4","J31"
"restud_79_3_2","J31"
"restud_80_1_5","J31"
"restud_80_4_11","J31"
"restud_81_1_13","J31"
"aejapp_1_1_9","J31"
"aejapp_2_2_10","J31"
"aejapp_2_3_10","J31"
"aejapp_5_3_5","J31"
"aejapp_5_4_7","J31"
"aejapp_6_2_8","J31"
"aejmac_2_1_6","J31"
"aejmac_2_3_4","J31"
"aejmac_3_4_3","J31"
"aejmac_4_3_1","J31"
"aejmac_4_4_2","J31"
"aejmac_6_1_4","J31"
"aejmic_4_1_5","J31"
"aejpol_6_2_7","J31"
"aer_100_2_39","J31"
"aer_100_2_43","J31"
"aer_100_4_5","J31"
"aer_100_5_3","J31"
"aer_101_2_13","J31"
"aer_101_3_61","J31"
"aer_101_3_64","J31"
"aer_101_3_84","J31"
"aer_101_3_85","J31"
"aer_101_3_86","J31"
"aer_101_6_15","J31"
"aer_101_6_2","J31"
"aer_101_7_1","J31"
"aer_102_1_20","J31"
"aer_102_4_7","J31"
"aer_102_6_20","J31"
"aer_103_2_11","J31"
"aer_103_3_48","J31"
"aer_103_3_71","J31"
"aer_104_4_3","J31"
"aer_104_5_26","J31"
"aer_104_5_43","J31"
"aer_96_3_1","J31"
"aer_96_4_3","J31"
"aer_98_4_20","J31"
"aer_98_4_22","J31"
"aer_99_2_10","J31"
"aer_99_2_7","J31"
"aer_99_2_9","J31"
"jep_27_3_4","J31"
"restud_79_1_5","J31"
"restud_79_1_8","J31"
"aejapp_2_1_5","J31"
"aejapp_2_3_5","J31"
"aejapp_4_3_10","J31"
"aejapp_5_1_3","J31"
"aejapp_5_4_5","J31"
"aejmac_6_1_3","J31"
"aejmic_4_2_8","J31"
"aejmic_6_3_6","J31"
"aer_100_2_45","J31"
"aer_100_2_68","J31"
"aer_101_4_15","J31"
"aer_101_4_25","J31"
"aer_101_7_16","J31"
"aer_101_7_3","J31"
"aer_102_2_1","J31"
"aer_102_2_8","J31"
"aer_102_3_54","J31"
"aer_102_5_19","J31"
"aer_102_7_14","J31"
"aer_103_1_16","J31"
"aer_103_3_35","J31"
"aer_103_3_44","J31"
"aer_103_3_45","J31"
"aer_104_5_58","J31"
"aer_104_6_5","J31"
"aer_104_9_5","J31"
"aer_97_3_6","J31"
"aer_98_2_6","J31"
"aer_99_2_8","J31"
"aer_99_5_1","J31"
"jep_27_3_1","J31"
"jep_28_4_9","J31"
"aejapp_2_4_3","J31"
"aejapp_3_2_4","J31"
"aejapp_4_1_1","J31"
"aejapp_5_1_1","J31"
"aejpol_4_1_8","J31"
"aejpol_6_4_2","J31"
"aer_100_2_44","J31"
"aer_100_4_21","J31"
"aer_101_2_5","J31"
"aer_101_6_18","J31"
"aer_103_7_13","J31"
"aer_104_4_1","J31"
"aer_104_4_14","J31"
"aer_104_4_15","J31"
"aer_104_5_34","J31"
"aer_104_5_60","J31"
"aer_105_1_4","J31"
"aer_96_4_2","J31"
"aer_97_5_17","J31"
"jep_27_3_3","J31"
"aer_103_7_2","J31"
"aer_104_5_55","J31"
"aer_104_5_89","J31"
"aer_104_5_37","J31"
"aer_99_5_16","J32"
"aejpol_5_1_2","J32"
"aer_100_2_94","J32"
"aer_103_3_41","J32"
"aejapp_4_3_9","J32"
"aejapp_6_4_5","J32"
"aejpol_3_4_2","J32"
"aejpol_6_2_7","J32"
"aer_103_1_6","J32"
"aer_99_5_24","J32"
"aer_101_7_7","J32"
"aer_104_5_40","J32"
"restud_81_4_8","J33"
"aejmic_3_1_3","J33"
"aejmic_3_3_4","J33"
"aejmic_4_3_2","J33"
"aer_102_4_16","J33"
"aer_102_5_21","J33"
"aejmic_4_2_7","J33"
"aer_102_5_2","J33"
"aer_103_3_25","J33"
"restud_82_1_4","J33"
"aer_101_2_13","J33"
"aer_103_6_9","J33"
"aer_104_5_26","J33"
"aer_102_6_8","J33"
"aer_104_4_1","J33"
"aejapp_2_4_5","J38"
"aejapp_3_1_6","J38"
"aejapp_6_2_3","J38"
"aer_102_7_1","J38"
"aejmac_1_1_6","J41"
"aejapp_2_3_1","J41"
"aejmac_4_4_4","J41"
"aer_102_3_75","J41"
"aer_103_1_4","J41"
"aer_103_5_12","J41"
"aer_96_3_7","J41"
"aer_97_4_1","J41"
"restud_81_1_2","J41"
"aejmic_4_3_2","J41"
"aejmic_6_4_12","J41"
"aer_100_2_65","J41"
"aer_100_5_12","J41"
"aer_100_5_19","J41"
"aer_101_2_3","J41"
"aer_102_3_92","J41"
"aer_102_4_19","J41"
"aer_102_5_21","J41"
"aer_103_5_18","J41"
"aer_97_3_21","J41"
"aer_97_5_18","J41"
"aer_98_3_27","J41"
"aejmac_2_3_4","J41"
"aejmac_3_1_5","J41"
"aejpol_5_4_8","J41"
"aer_100_3_20","J41"
"aer_101_7_1","J41"
"aer_102_1_20","J41"
"aer_104_11_6","J41"
"aer_104_4_3","J41"
"aer_104_5_74","J41"
"aer_97_3_4","J41"
"aer_97_5_8","J41"
"aer_101_2_13","J41"
"aer_102_2_8","J41"
"aer_103_6_9","J41"
"aer_101_6_18","J41"
"aer_105_1_4","J41"
"aer_104_3_8","J43"
"aer_104_5_48","J43"
"aejapp_6_4_8","J43"
"aer_102_7_21","J43"
"aer_103_2_12","J43"
"aer_104_6_7","J43"
"aer_101_3_27","J43"
"aer_103_3_31","J44"
"aejapp_1_4_2","J44"
"aer_100_2_85","J44"
"aer_102_7_24","J44"
"aer_103_3_30","J44"
"aer_101_4_13","J44"
"aer_102_6_15","J44"
"aer_103_1_8","J44"
"aer_104_4_8","J44"
"aer_104_8_12","J44"
"jep_28_3_11","J44"
"aejapp_1_1_2","J44"
"aejapp_2_3_10","J44"
"aer_100_2_43","J44"
"aer_100_2_67","J44"
"aer_101_3_86","J44"
"aer_103_3_33","J44"
"aer_103_3_40","J44"
"aer_103_5_11","J44"
"aer_104_5_89","J44"
"jep_27_3_4","J44"
"aer_100_2_68","J44"
"aer_104_12_3","J44"
"aer_104_5_34","J44"
"aer_100_2_49","J45"
"aer_100_2_50","J45"
"aer_100_2_51","J45"
"aer_100_2_52","J45"
"aer_101_3_63","J45"
"aer_101_5_4","J45"
"aejapp_1_4_4","J45"
"aejapp_3_1_5","J45"
"aejapp_4_4_3","J45"
"aejpol_6_1_7","J45"
"aer_102_3_44","J45"
"aer_102_4_3","J45"
"aer_102_7_20","J45"
"aer_99_2_88","J45"
"aer_99_5_12","J45"
"aer_99_5_25","J45"
"aejapp_4_2_8","J45"
"aejapp_6_2_6","J45"
"aejpol_2_4_5","J45"
"aejpol_6_1_8","J45"
"aer_101_3_61","J45"
"aer_101_3_64","J45"
"aer_101_3_84","J45"
"aer_101_3_85","J45"
"aer_102_5_2","J45"
"aer_102_7_3","J45"
"aer_104_9_1","J45"
"aer_104_9_2","J45"
"aejapp_4_3_5","J45"
"aejpol_6_2_7","J45"
"aejpol_6_3_5","J45"
"aejpol_6_3_8","J45"
"aer_101_3_62","J45"
"aer_104_5_89","J45"
"aejapp_3_2_4","J45"
"aer_105_1_4","J45"
"aejpol_6_4_3","J46"
"aer_98_4_7","J50"
"aejapp_1_2_7","J51"
"aejmac_6_1_4","J51"
"aer_102_1_17","J51"
"aejpol_6_2_7","J51"
"aejapp_4_3_7","J52"
"aer_104_9_6","J52"
"aejmac_3_2_8","J52"
"aejmac_4_4_3","J52"
"aejmic_3_1_6","J52"
"aejpol_4_1_5","J52"
"aer_99_5_25","J52"
"aer_102_4_16","J53"
"aejmac_3_2_8","J53"
"aer_102_3_95","J61"
"aer_98_2_6","J61"
"restud_79_4_10","J61"
"aejapp_6_1_9","J61"
"aejmac_2_2_2","J61"
"aejmic_5_2_5","J61"
"aer_100_2_62","J61"
"aer_102_3_96","J61"
"aer_102_5_3","J61"
"aer_103_3_31","J61"
"aer_104_1_4","J61"
"restud_79_1_5","J61"
"aejapp_1_3_7","J61"
"aejapp_2_1_7","J61"
"aejpol_3_4_7","J61"
"aer_103_3_30","J61"
"aer_103_3_32","J61"
"aer_103_5_12","J61"
"aer_99_2_4","J61"
"aer_99_2_6","J61"
"restud_79_1_4","J61"
"restud_80_1_5","J61"
"aejapp_3_3_4","J61"
"aejapp_5_4_6","J61"
"aejapp_6_2_3","J61"
"aer_100_2_61","J61"
"aer_100_4_5","J61"
"aer_104_5_43","J61"
"aer_99_2_3","J61"
"aer_99_2_7","J61"
"aejpol_4_3_4","J61"
"aer_101_3_85","J61"
"aer_102_3_91","J61"
"aer_103_5_11","J61"
"aer_99_2_85","J61"
"aer_100_2_44","J61"
"aer_103_4_1","J62"
"aer_103_5_15","J62"
"aer_103_5_16","J62"
"aer_103_5_17","J62"
"aer_103_3_26","J62"
"jep_27_3_5","J62"
"aejapp_4_2_6","J62"
"aer_104_5_24","J62"
"aer_104_5_27","J62"
"aer_99_1_6","J62"
"aer_99_3_23","J62"
"aer_96_5_11","J62"
"restud_79_2_8","J62"
"restud_81_3_12","J62"
"aejapp_2_1_3","J62"
"aejmic_4_4_1","J62"
"aer_99_2_8","J62"
"aer_100_2_68","J62"
"aer_98_2_4","J63"
"aejapp_4_3_4","J63"
"aer_100_1_23","J63"
"aer_100_2_41","J63"
"aer_98_2_43","J63"
"aejapp_2_3_1","J63"
"aejmac_5_1_1","J63"
"aer_100_2_49","J63"
"aer_101_4_1","J63"
"aer_104_6_4","J63"
"aer_97_4_1","J63"
"aer_98_2_44","J63"
"aejmic_3_3_5","J63"
"aer_97_3_5","J63"
"aer_98_4_22","J63"
"aejmac_3_1_5","J63"
"aer_100_3_20","J63"
"aer_104_11_6","J63"
"aer_96_5_11","J63"
"aejmac_5_1_7","J63"
"aer_101_3_85","J63"
"aer_104_12_6","J63"
"restud_79_1_5","j64"
"restud_79_1_4","j64"
"restud_80_1_10","J64"
"restud_80_3_10","J64"
"restud_80_4_11","J64"
"aejapp_6_4_6","J64"
"aejpol_5_2_7","J64"
"aer_98_2_5","J64"
"aer_98_5_7","J64"
"restud_79_3_13","J64"
"restud_79_4_10","J64"
"aejmac_1_1_12","J64"
"aejmac_2_2_9","J64"
"aejmac_4_2_5","J64"
"aejmac_4_4_4","J64"
"aejmac_6_1_5","J64"
"aejpol_5_1_10","J64"
"aer_100_2_63","J64"
"aer_100_2_66","J64"
"aer_101_2_18","J64"
"aer_101_4_3","J64"
"aer_102_3_91","J64"
"aer_104_3_10","J64"
"aer_98_2_43","J64"
"aer_98_2_63","J64"
"restud_81_1_2","J64"
"aejmac_4_4_2","J64"
"aejmac_4_4_3","J64"
"aejmac_5_1_1","J64"
"aer_100_2_65","J64"
"aer_101_4_1","J64"
"aer_102_4_19","J64"
"aer_102_6_20","J64"
"aer_103_3_15","J64"
"aer_104_6_4","J64"
"aer_97_4_1","J64"
"aer_98_2_44","J64"
"aer_98_4_20","J64"
"aer_100_4_5","J64"
"aer_101_7_1","J64"
"aer_98_4_22","J64"
"aer_100_3_20","J64"
"aer_101_6_18","J64"
"aejmac_1_1_6","J65"
"aer_102_3_90","J65"
"aejpol_3_3_8","J65"
"aer_100_1_23","J65"
"aer_98_5_7","J65"
